id,Case Number,Date,Year,Type,Country,Area,Location,Fatal,original_order,Latitude,Longitude
5246,2013.08.25.b, 25--Aug--2013,2013,Unprovoked,USA,Florida,"Winterhaven Park,           Ponce Inlet, Volusia County",N,5669,29.09637,-80.937
5247,2013.08.18, 18--Aug--2013,2013,Unprovoked,USA,Hawaii,Pohoiki ,N,5667,19.4598015,-154.8444875
5248,2013.08.17,17--Aug--13,2013,Unprovoked,USA,California,"Pillar Point, Half-Moon Bay, San Mateo County",N,5666,37.5015,-122.472
5249,2013.08.14, 14--Aug--2013,2013,Unprovoked,USA,Hawaii,"Makenat, Maui",Y,5665,20.236567,-155.836735
5250,2013.08.13, 13--Aug--2013,2013,Unprovoked,USA,Hawaii,"Ka'a Point, Maui",N,5664,20.8913195,-156.4786955887
5251,2013.08.11,11--Aug--13,2013,Unprovoked,USA,South Carolina,Folly Beach,N,5663,32.6552,-79.9404
5252,2013.08.05, 05--Aug--2013,2013,Unprovoked,USA,Florida,"Sanibel Island, Lee County",N,5661,26.440359,-82.1137049
5253,2013.07.31,  31--Jul--2013,2013,Unprovoked,USA,Hawaii,"Ulua Beach, Maui",N,5660,20.6905649,-156.4436873116
5254,2013.07.30,  30--Jul--2013,2013,Unprovoked,USA,South Carolina,"Isle of Palms, Charleston County",N,5659,32.7867697,-79.7880359
5255,2013.07.29.a,  29--Jul--2013,2013,Unprovoked,USA,Hawaii,"White Plains Beach, Oahu",N,5656,20.045861,-155.623931
5256,2013.07.19,19--Jul--13,2013,Unprovoked,USA,Alabama,"Gulf Shores, Baldwin County",N,5652,30.246,-87.7008
5257,2013.07.17.R,Reported 17--Jul--2013,2013,Unprovoked,USA,Florida,"Butler Beach, St Augustine,       St. Johns County",N,5651,29.89469,-81.31452
5258,2013.07.11,11--Jul--13,2013,Unprovoked,USA,North Carolina,Holden Beach. Brunswick County,N,5648,33.9135,-78.3039
5259,2013.06.25.c,25--Jun--13,2013,Boating,USA,California,"Pacific State , San Mateo County",N,5643,37.5387,-122.298
5260,2013.06.25.b,25--Jun--13,2013,Unprovoked,USA,Florida,"Jacksonville, Duval County",N,5642,40.7957,-73.9483
5261,2013.06.25.a,25--Jun--13,2013,Unprovoked,USA,South Carolina,"Kiawah Island, Charleston County",N,5641,32.6082,-80.0848
5262,2013.06.18,18--Jun--13,2013,Unprovoked,USA,Hawaii,Kona Coast State Park,N,5640,19.6783,-156.025
5263,2013.06.17,17--Jun--13,2013,Unprovoked,USA,Texas,"Surfside Beach, Brazoria County",N,5639,28.9444,-95.2888
5264,2013.06.15,15--Jun--13,2013,Unprovoked,USA,Florida,"Atlantic Beach, Duval County",N,5637,30.3344,-81.3987
5301,2012.09.04,04--Sep--12,2012,Unprovoked,USA,Florida,"Melbourne Beach, Brevard County",N,5559,28.0683,-80.5603
5302,2012.09.02.b,02--Sep--12,2012,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,5558,29.0258,-80.927
5303,2012.09.02.b,02--Sep--12,2012,Provoked,USA,Hawaii,"Spreckelsville, Maui",N,5557,20.9107,-156.405
5304,2012.09.02.a,02--Sep--12,2012,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,5556,29.0258,-80.927
5305,2012.08.15,15--Aug--12,2012,Unprovoked,USA,Alabama,"Gulf Shores, Baldwin County",N,5552,30.246,-87.7008
5306,2012.08.09,08--Aug--12,2012,Unprovoked,USA,Florida,Key Largo,N,5550,25.0865,-80.4473
5307,2012.07.31.b,31--Jul--12,2012,Unprovoked,USA,California,"Topanga Beach, Los Angeles County",N,5547,34.0919,-118.602
5308,2012.07.30.b,30--Jul--12,2012,Unprovoked,USA,Hawaii,"Maha‘ulepu Beach, Kauai",N,5545,21.8925,-159.417
5309,2012.07.30.a,30--Jul--12,2012,Unprovoked,USA,Massachusetts,"Ballston Beach, Truro, Cape Cod",N,5544,42,-70.02
5310,2012.07.24,24--Jul--12,2012,Invalid,USA,North Carolina,"Ocean Isle, Brunswick County",NULL,5543,33.8943393,-78.426672
5311,2012.07.08,08--Jul--12,2012,Unprovoked,USA,North Carolina,"North Topsail Beach, Onslow County",N,5538,34.4902,-77.4316
5312,2012.07.07.a,07--Jul--12,2012,Boating,USA,California,"Pleasure Point, Santa Cruz County",N,5535,36.9556,-121.972
5313,2012.06.26.c,26--Jun--12,2012,Unprovoked,USA,Florida,"Juno Beach, Palm Beach County",N,5532,26.8798,-80.0534
5314,2012.06.26.b,26--Jun--12,2012,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,5531,29.0258,-80.927
5315,2012.06.26.a,26--Jun--12,2012,Unprovoked,USA,Hawaii,"Kahana Beach, Maui",N,5530,20.9767,-156.683
5316,2012.06.22.a,22--Jun--12,2012,Unprovoked,USA,Florida,"Bathtub Reef  Beach, Stuart, Martin County",N,5528,30.439639,-84.277092
5317,2012.06.19,19--Jun--12,2012,Invalid,USA,South Carolina,"Myrtle Beach, Horry County",NULL,5526,33.6956461,-78.8900409
5318,2012.06.18,18--Jun--12,2012,Unprovoked,USA,North Carolina,"Ocean Isle, Brunswick County",N,5525,33.9031,-78.3941
5319,2012.06.15,15--Jun--12,2012,Provoked,USA,Florida,"Summerland Key, Monroe County",N,5524,24.6657,-81.4423
5320,2012.06.14.d,14--Jun--12,2012,Unprovoked,USA,South Carolina,"Myrtle Beach, Horry County",N,5523,33.6903,-78.8807
5321,2012.06.14.c,14--Jun--12,2012,Unprovoked,USA,South Carolina,"Myrtle Beach, Horry County",N,5522,33.6903,-78.8807
5322,2012.06.14.b,14--Jun--12,2012,Unprovoked,USA,South Carolina,"Myrtle Beach, Horry County",N,5521,33.6903,-78.8807
5323,2012.06.14.a,14--Jun--12,2012,Unprovoked,USA,South Carolina,"Myrtle Beach, Horry County",N,5520,33.6903,-78.8807
5324,2012.06.02.b,02--Jun--12,2012,Unprovoked,USA,Florida,"Bethune Beach, Volusia County",N,5516,28.9492,-80.8378
5325,2012.06.02.a,02--Jun--12,2012,Unprovoked,USA,South Carolina,"Myrtle Beach, Horry County",N,5515,33.6903,-78.8807
5326,2012.05.31,31--May--12,2012,Unprovoked,USA,North Carolina,"Avon, Hatteras Island, Outer Banks, Dare County",N,5514,35.3522,-75.5108
5327,2012.05.23,23--May--12,2012,Unprovoked,USA,Florida,"Jacksonville, Duval County",N,5512,40.7957,-73.9483
5328,2012.05.20,20--May--12,2012,Boating,USA,Hawaii,"Iroquiois Point, Oahu",N,5511,21.3275,-157.98
5329,2012.05.12,12--May--12,2012,Boating,USA,California,"Leffingwell Landing, Cambria,  San Luis Obispo County",N,5509,35.5807058,-121.1181443
5330,2012.05.09,09--May--12,2012,Unprovoked,USA,Florida,"Vero Beach, Indian River County",N,5508,27.614,-80.3426
5331,2012.05.06,06--May--12,2012,Unprovoked,USA,California,Off Catalina Island,N,5507,33.3879,-118.416
5332,2012.04.19.b,19--Apr--12,2012,Unprovoked,USA,Florida,"Indialantic, Brevard County",N,5506,28.0913,-80.5664
5333,2012.04.03,03--Apr--12,2012,Unprovoked,USA,Hawaii,"Leftovers near Chun's Reef, Oahu",N,5503,21.6222,-158.079
5334,2012.04.00,Apr--13,2012,Unprovoked,USA,Florida,"Sanibel Island, Lee County",N,5502,26.4434,-82.1115
5335,2012.03.24,24--Mar--12,2012,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,5500,29.0258,-80.927
5373,2011.07.13.b,13--Jul--11,2011,Unprovoked,USA,Texas,"South Padre Island, Cameron County",N,5408,26.1118,-97.1681
5374,2011.07.07.b,07--Jul--11,2011,Unprovoked,USA,Texas,"Sunday Beach, Matagorda Island, Calhoun  County",N,5406,28.813454,-97.845614
5375,2011.07.07.a,07--Jul--11,2011,Unprovoked,USA,Texas,"Mustang Island, Nueces County",N,5405,27.7104,-97.1629
5376,2011.06.26,26--Jun--08,2011,Unprovoked,USA,North Carolina,"North Topsail Beach, Onslow County",N,5399,34.4902,-77.4316
5377,2011.06.24,24--Jun--11,2011,Unprovoked,USA,California,"San Onofre State Beach, San Diego County",N,5398,33.3728,-117.566
5378,2011.06.21,21--Jun--11,2011,Unprovoked,USA,Florida,"Perdido Key, Escambia County",N,5397,30.3035,-87.4273
5379,2011.06.12,12--Jun--11,2011,Unprovoked,USA,Florida,"Off Jupiter Inlet, Palm Beach County",N,5392,26.9443,-80.0721
5380,2011.06.06.b,06--Jun--11,2011,Unprovoked,USA,California,"La Jolla, San Diego County",N,5390,32.8474,-117.252
5381,2011.06.06.a,06--Jun--11,2011,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,5389,29.0258,-80.927
5382,2011.05.30,30--May--11,2011,Unprovoked,USA,Texas,"Follett's Island, Brazoria County",N,5387,29.0425,-95.1697
5383,2011.05.25,25--May--11,2011,Unprovoked,USA,Hawaii,"Lyman Beach, Kailua-Kona",N,5385,19.6026,-155.974
5384,2011.05.22,22--May--11,2011,Unprovoked,USA,Hawaii,"Lyman Beach, Kailua-Kona",N,5384,19.6026,-155.974
5385,2011.05.13.b,13--May--11,2011,Unprovoked,USA,Florida,"Ponte Vedra Beach, St Johns County",N,5382,30.24,-81.3853
5386,2011.05.13.a,13--May--11,2011,Unprovoked,USA,Florida,"Ormond Beach, Volusia County",N,5380,29.2858,-81.0559
5387,2011.05.10,10--May--11,2011,Provoked,USA,Florida,Miami,N,5379,25.7617,-80.1918
5388,2011.04.26,26--Apr--11,2011,Unprovoked,USA,Florida,"Riviera Beach, Palm Beach County",N,5376,26.7753,-80.0581
5389,2011.04.22,22--Apr--11,2011,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,5374,29.0258,-80.927
5390,2011.03.29.R,Reported 29--Mar--2011,2011,Provoked,USA,Texas,Matagorda Beach,N,5370,28.7018,-95.9574
5391,2010.12.26,26--Dec--10,2010,Unprovoked,USA,Hawaii," Kahului, Maui",N,5347,20.8894101,-156.4727118
5392,2010.12.11,11--Dec--10,2010,Unprovoked,USA,Hawaii,"Tavares Bay, Maui",N,5345,20.7984,-156.332
5393,2010.11.19,19--Nov--10,2010,Provoked,USA,Palmyra Atoll,NULL,N,5336,43.013162,-88.586624
5394,2010.10.28,28--Oct--10,2010,Unprovoked,USA,Oregon,Florence,N,5330,34.1954,-79.7626
5395,2010.10.23.b,23--Oct--10,2010,Unprovoked,USA,Maine,"Burnt Cove near Eastport, Washington County",N,5328,44.9062,-66.99
5396,2010.10.22,22--Oct--10,2010,Unprovoked,USA,California,"Surf Beach, Vandenberg AFB, Santa Barbara County",Y,5326,34.6844,-120.604
5397,2010.09.27,27--Sep--10,2010,Unprovoked,USA,Oregon,Winchester Bay,N,5320,43.6771,-124.175
5398,2010.09.24,24--Sep--10,2010,Unprovoked,USA,Virginia,Sandridge Beach,N,5319,36.7239,-75.9391
5399,2010.09.07,07--Sep--10,2010,Unprovoked,USA,Florida,"St. Augustine, St. John's County",N,5316,29.8969,-81.3126
5400,2010.09.04, 04--Sep--2010,2010,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,5314,29.0258191,-80.9269984
5401,2010.09.03.b,03--Sep--10,2010,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,5313,29.0295,-80.9549
5402,2010.09.03.a,03--Sep--10,2010,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,5312,29.0295,-80.9549
5403,2010.08.18,18--Aug--10,2010,Unprovoked,USA,Florida,Crescent Beach St. Johns County,N,5309,29.7689,-81.2537
5404,2010.08.14,14--Aug--10,2010,Boating,USA,California,"Pigeon Point, San Mateo County",N,5307,37.1864,-122.383
5405,2010.08.07.b,07--Aug--10,2010,Unprovoked,USA,North Carolina,"Figure Eight Island, Wilmington, New Hanover County",N,5303,34.2694,-77.7445
5406,2010.08.05,05--Aug--10,2010,Invalid,USA,Florida,"Bethune Beach, Volusia County",NULL,5301,28.9491539,-80.83783
5407,2010.08.02.b,02--Aug--10,2010,Boating,USA,California,"Near oil rig Hondo, 5 nm from Gaviota, Santa Barbara County",N,5300,34.4717,-120.215
5445,2009.08.25,25--Aug--09,2009,Unprovoked,USA,California,"Terramar Beach, Carlsbad, San Diego County",N,5207,33.1286,-117.333
5446,2009.08.10,10--Aug--09,2009,Unprovoked,USA,Florida,"Ponce, Volusia County",N,5205,29.0794,-80.9292
5447,2009.08.06,06--Aug--09,2009,Unprovoked,USA,Hawaii,Kawa'a ,N,5204,37.0902,-95.7129
5448,2009.08.01,01--Aug--09,2009,Unprovoked,USA,Louisiana,"Curlew Island, Breton Sound",N,5203,37.0902,-95.7129
5449,2009.07.24.b,24--Jul--09,2009,Unprovoked,USA,Texas,South Padre Island,N,5198,26.1118,-97.1681
5450,2009.07.22.b,22--Jul--09,2009,Unprovoked,USA,North Carolina,Holden Beach. Brunswick County,N,5196,33.9135,-78.3039
5451,2009.07.22.a,22--Jul--09,2009,Unprovoked,USA,Florida,"Intracoastal Waterway,      St. Petersburg",N,5195,27.77086,-82.67927
5452,2009.07.11.a,11--Jul--09,2009,Unprovoked,USA,California,"San Onofre, San Diego County ",N,5192,33.3728,-117.566
5453,2009.07.05,05--Jul--09,2009,Unprovoked,USA,Florida,"Daytona Beach, Volusia County",N,5190,29.2108,-81.0228
5454,2009.07.04,04--Jul--09,2009,Provoked,USA,Florida,"Biscayne National Park, Miami",N,5189,25.4824,-80.2083
5455,2009.06.21,21--Jun--09,2009,Invalid,USA,California,"Shell Beach, San Luis Obispo County",NULL,5187,35.1552532,-120.6723949
5456,2009.06.16,16--Jun--09,2009,Invalid,USA,Florida,"Melbourne Beach, Brevard County",NULL,5186,28.0683496,-80.5603303
5457,2009.05.25,25--May--09,2009,Provoked,USA,Florida,"Clearwater Beach, Pinellas County",N,5180,27.9775,-82.8271
5458,2009.05.17,17--May--09,2009,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,5179,29.0258,-80.927
5459,2009.05.16.b,16--May--09,2009,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,5178,29.0258,-80.927
5460,2009.05.16.a,16--May--09,2009,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,5177,29.0258,-80.927
5461,2009.04.28,28--Apr--09,2009,Unprovoked,USA,Florida,"St. Augustine, St. John's County",N,5174,29.8969,-81.3126
5462,2009.04.25.R,Reported 25--Apr--2009,2009,Unprovoked,USA,California,"San Onofre State Beach, San Diego County",N,5173,33.3728,-117.566
5463,2009.04.21,21--Apr--09,2009,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,5172,29.0258,-80.927
5464,2009.04.19,19--Apr--09,2009,Unprovoked,USA,Florida,"Carlin Park, Jupiter Inlet",N,5170,26.9314,-80.0684
5465,2009.04.17.,17--Apr--09,2009,Unprovoked,USA,Florida,"Walton Rocks, St Lucie County",N,5169,27.338,-80.2331
5466,2009.04.11,11--Apr--09,2009,Invalid,USA,Hawaii,Kona,NULL,5168,19.641941,-155.996933
5467,2009.04.06.a,06--Apr--09,2009,Unprovoked,USA,California,San Diego County,N,5165,32.7157,-117.161
5468,2009.04.03,03--Apr--09,2009,Unprovoked,USA,Florida,"Sanibel Island, Lee County",N,5164,26.4434,-82.1115
5469,2009.03.18.a,18--Mar--09,2009,Unprovoked,USA,Florida,"Ponce Inlet, Volusia County",N,5158,29.0794,-80.9292
5470,2009.03.17,17--Mar--09,2009,Unprovoked,USA,Hawaii,Alenuihaha Channel,N,5156,20.6333,-156.042
5471,2009.02.08,08--Feb--09,2009,Sea Disaster,USA,Puerto Rico,Quebradillas,Y,5146,18.4876,-66.9545
5472,2008.12.20,20--Dec--08,2008,Boating,USA,California,"Dillon Beach, Marin County",N,5121,38.2454,-122.966
5473,2008.10.08,08--Oct--08,2008,Unprovoked,USA,Florida,"Santa Rosa Beach, Walton County",N,5106,30.396,-86.2288
5474,2008.09.28.b,28--Sep--08,2008,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,5104,29.0258,-80.927
5475,2008.09.28.a,28--Sep--08,2008,Unprovoked,USA,Florida,Bethune Beach,N,5103,28.9492,-80.8378
5476,2008.09.14,14--Sep--08,2008,Unprovoked,USA,Florida,"Ormond-by-the-Sea, Volusia County",N,5101,29.3491,-81.0664
5477,2008.09.09,09--Sep--08,2008,Unprovoked,USA,Hawaii,"Ka'a'awa, Oahu",N,5100,21.5572,-157.854
5478,2008.09.08,08--Sep--08,2008,Unprovoked,USA,California,"Surf Beach, Lompoc, Santa Barbara County",N,5099,34.6831,-120.606
5479,2008.09.06.b,06--Sep--08,2008,Unprovoked,USA,Florida,"Ponce Inlet, New Smyrna Beach, Volusia County",N,5097,29.0794,-80.9292
5480,2008.09.06.a,06--Sep--08,2008,Unprovoked,USA,Florida,"Ponce Inlet, New Smyrna Beach, Volusia County",N,5096,29.0794,-80.9292
5516,2008.04.25,25--Apr--08,2008,Unprovoked,USA,California,"Solana Beach, San Diego County",Y,5036,32.9912,-117.271
5517,2008.04.20.b,20--Apr--08,2008,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,5035,29.0258,-80.927
5518,2008.04.15,15--Apr--08,2008,Unprovoked,USA,Florida,"Playalinda Beach, Canaveral National Seashore, Brevard County",N,5030,28.6595,-80.6356
5519,2008.03.25,25--Mar--08,2008,Unprovoked,USA,Florida,"Palm Beach Shores, Palm Beach County",N,5028,26.7781,-80.0356
5520,2008.04.08.R,Reported 08--Apr--2008,2008,Unprovoked,USA,Florida,"1.4 miles south of Ponce de Leon Jetty, New Smyrna Beach, Volusia County",N,5027,29.0809,-80.928
5521,2008.04.03,03--Apr--08,2008,Unprovoked,USA,Florida,"South of Ponce de Leon Jetty, New Smyrna Beach, Volusia County",N,5025,29.0809,-80.928
5522,2008.03.28.b,28--Mar--08,2008,Unprovoked,USA,Florida,"New Smyrna Beach / Ponce Inlet, Volusia County",N,5023,29.0794,-80.9292
5523,2008.03.28.a,28--Mar--08,2008,Unprovoked,USA,Florida,"Near Cocoa Beach, Brevard  County",N,5022,28.3293255,-80.6263148689
5524,2008.03.23,23--Mar--08,2008,Unprovoked,USA,Florida,"South of Ponce de Leon Jetty, New Smyrna Beach, Volusia County",N,5021,29.0809,-80.928
5525,2008.03.21,21--Mar--08,2008,Unprovoked,USA,Florida,"Beachway Avenue Approach, New Smyrna Beach, Volusia County",N,5020,29.0511,-80.9046
5526,2008.03.15,15--Mar--08,2008,Unprovoked,USA,Florida,"Lovers Key State Park, Bonita Springs, Lee County",N,5019,26.3864,-81.8765
5527,2008.03.07,07--Mar--08,2008,Unprovoked,USA,California," Huntington Beach, Orange County",N,5018,33.6783336,-118.0000166
5528,2008.02.15,15--Feb--08,2008,Unprovoked,USA,Florida,"Ponce Inlet, Volusia County",N,5015,29.0794,-80.9292
5529,2008.02.06,06--Feb--08,2008,Unprovoked,USA,Florida,"Opposite Patrick Air Force Base, Brevard County",N,5013,28.2395,-80.6075
5530,2008.01.10,10--Jan--08,2008,Unprovoked,USA,Florida,"Playalinda Beach, Canaveral National Seashore, Brevard County",N,5007,28.6595,-80.6356
5531,2008.00.00.b,Fall 2008,2008,Provoked,USA,Florida,"Off Fort Pierce, St. Lucie County",N,5006,27.4467,-80.3256
5532,2007.12.10,10--Dec--07,2007,Unprovoked,USA,Hawaii,"Waialua Bay, O'ahu",N,4999,21.5944,-158.115
5533,2007.11.06,06--Nov--07,2007,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,4993,29.0258,-80.927
5534,2007.11.04,04--Nov--07,2007,Unprovoked,USA,Florida,"Round Island Park, Indian River County",N,4992,27.5616,-80.324
5535,2007.10.29,29--Oct--07,2007,Unprovoked,USA,Hawaii,"Wailea, Maui",N,4989,20.69,-156.439
5536,2007.10.07,07--Oct--07,2007,Unprovoked,USA,California,"Venice Pier, Venice, Los Angeles County",N,4986,33.9869,-118.474
5537,2007.10.06,06--Oct--07,2007,Unprovoked,USA,Florida,"Playalinda Beach, Canaveral National Seashore, Brevard County",N,4985,28.6595,-80.6356
5538,2007.09.30.c,30--Sep--07,2007,Unprovoked,USA,California,"Santa Monica, Los Angeles County",N,4984,34.034,-118.473
5539,2007.09.27.b,27--Sep--07,2007,Unprovoked,USA,California,"Moonstone Beach, Humboldt County",N,4980,41.0301,-124.112
5540,2007.09.22.b,22--Sep--07,2007,Invalid,USA,Florida,Jupiter Inlet,NULL,4978,26.9448576,-80.0751548
5541,2007.09.22.a,22--Sep--07,2007,Unprovoked,USA,Florida,Huguenot Park,N,4977,30.2734,-81.3879
5542,2007.09.20,20--Sep--07,2007,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,4976,29.0258,-80.927
5543,2007.09.16.b,16--Sep--07,2007,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,4974,29.0258,-80.927
5544,2007.09.16.a,16--Sep--07,2007,Unprovoked,USA,Florida,"Flagler Beach, Flagler County",N,4973,29.5065,-81.1401
5545,2007.09.13,13--Sep--07,2007,Unprovoked,USA,Florida,"Lauderdale-by-the-Sea, Broward County",N,4972,26.192,-80.0964
5546,2007.09.08,08--Sep--07,2007,Unprovoked,USA,Florida,"Pepper Park Beach, St. Lucie County",N,4971,27.4954,-80.3002
5547,2007.09.05,05--Sep--07,2007,Unprovoked,USA,Florida,"Daytona Beach, Volusia County",N,4970,29.2108,-81.0228
5548,2007.09.04,04--Sep--07,2007,Unprovoked,USA,South Carolina,Sullivan's Island,N,4969,32.7627,-79.8327
5583,2007.05.10,10--May--07,2007,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,4925,29.0258,-80.927
5584,2007.05.07.b,07--May--07,2007,Unprovoked,USA,Hawaii,"Keawakapu Beach, Maui",N,4922,20.7039,-156.446
5585,2007.05.07.a,07--May--07,2007,Unprovoked,USA,Florida,Naples,N,4921,26.1434,-81.7893
5586,2007.04.22,22--Apr--07,2007,Unprovoked,USA,Florida,"Hutchinson Island, St. Lucie County",N,4917,27.3546,-80.2489
5587,2007.04.20,20--Apr--07,2007,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,4916,29.0258,-80.927
5588,2007.04.13.R,Reported      13--Apr--2007,2007,Boat,USA,Florida,"Florida Keys, Monroe County",N,4915,24.6670875,-81.5831421
5589,2007.04.01,01--Apr--07,2007,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,4913,29.0258,-80.927
5590,2007.03.31.b,31--Mar--07,2007,Unprovoked,USA,Florida,"Normandy Beach, Hutchinson Island,  St. Lucie County",N,4912,30.684787,-81.921757
5591,2007.03.31.a,31--Mar--07,2007,Unprovoked,USA,Florida,"Waveland Beach, Hutchinson Island, St. Lucie County",N,4911,27.2751,-80.2071
5592,2007.03.21,21--Mar--07,2007,Unprovoked,USA,Florida,Jupiter Inlet,N,4909,26.9343,-80.0942
5593,2007.03.14.R,Reported 14--Mar--2007,2007,Provoked,USA,Florida,Delray Beach,N,4907,26.4595,-80.059
5594,2007.03.11,11--Mar--07,2007,Unprovoked,USA,Florida,"Tiger Shores Beach, Martin County",N,4905,27.221,-80.1792
5595,2007.01.25.a,25--Jan--07,2007,Boat,USA,Florida,100 miles off Ft. Myers Beach,N,4899,26.452,-81.9481
5596,2007.01.07,07--Jan--07,2007,Invalid,USA,New York,"Smith Point, Long Island",NULL,4894,40.780313,-73.194028
5597,2007.01.05,01--Jan--07,2007,Unprovoked,USA,Hawaii,"Majors Bay, Kaua'i",N,4893,22.0101,-159.777
5598,2006.12.10,10--Dec--06,2006,Unprovoked,USA,California,"Dillon Beach, Marin County",N,4890,38.2454,-122.966
5599,2006.11.11,11--Nov--06,2006,Unprovoked,USA,Hawaii,"Kihei, Maui",N,4886,20.7644,-156.445
5600,2006.10.31,31--Oct--06,2006,Unprovoked,USA,Oregon,"Siletz River mouth, Lincoln County",N,4884,44.8239,-123.873
5601,2006.10.16,16--Oct--06,2006,Unprovoked,USA,Florida,Sebastian Inlet,N,4883,27.8164,-80.4706
5602,2006.10.10,10--Oct--06,2006,Unprovoked,USA,Florida,"Daytona Beach, Volusia County",N,4882,29.2108,-81.0228
5603,2006.10.07,07--Oct--06,2006,Unprovoked,USA,Texas,"Isla Blanca Park, South Padre Island",N,4881,26.0753,-97.1628
5604,2006.10.05,05--Oct--06,2006,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,4880,29.0258,-80.927
5605,2006.09.29,29--Sep--06,2006,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,4876,29.0258,-80.927
5606,2006.09.18.R,Reported 18--Sep--2006,2006,Provoked,USA,Florida,"Off Key Largo, Monroe County",N,4875,25.0865,-80.4473
5607,2006.09.16,16--Sep--06,2006,Unprovoked,USA,North Carolina,Onslow Beach,N,4874,34.5704,-77.2686
5608,2006.09.14,14--Sep--06,2006,Unprovoked,USA,Florida,"Singer Island, Riviera Beach",N,4873,26.7851,-80.0375
5609,2006.09.11,11--Sep--06,2006,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,4872,29.0258,-80.927
5610,2006.09.03.a,03--Sep--06,2006,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,4869,29.0258,-80.927
5611,2006.09.02,02--Sep--06,2006,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",N,4868,29.0258,-80.927
5612,2006.08.29.b,29--Aug--06,2006,Unprovoked,USA,Oregon,"Florence, Lane County",N,4866,43.9826,-124.1
